p,divisor,searchedMersenne,detailedCheck,passedAllTests
138103961,56095330657545511,True,True,False
138329539,549219175100353,True,True,False
138329729,1260498946312663,True,True,False
138034177,478351366889713,True,True,False
138043363,726659158485097,True,True,False
138040519,1512095016882887,True,True,False
138045991,1063356120625793,True,True,False
138047353,812526840939169,True,True,False
138042469,1352576278388879,True,True,False
138053893,473009083645753,True,True,False
138051211,654908318525873,True,True,False
138057961,428094267207631,True,True,False
138048689,933259939557553,True,True,False
138058031,456565639766737,True,True,False
138056767,833926102679287,True,True,False
138067337,331938177999313,True,True,False
138042379,2423450195028119,True,True,False
138083713,2156153704263791,True,True,False
138049277,3111045374645521,True,True,False
138083747,950649431423743,True,True,False
138070057,9084821975322481,True,True,False
571,27409,True,True,False
1103,2207,True,True,False
977,1813313,True,True,False
761,6089,True,True,False
829,72953,True,True,False
1187,256393,True,True,False
499,20959,True,True,False
839,26849,True,True,False
313,10960009,True,True,False
577,3463,True,True,False
587,554129,True,True,False
317,9511,True,True,False
439,104110607,True,True,False
443,887,True,True,False
593,104369,True,True,False
449,1256303,True,True,False
457,150327409,True,True,False
769,1591805393,True,True,False
773,6864241,True,True,False
907,3256645177,True,True,False
911,1823,True,True,False
31,0,True,True,True
379,180818808679,True,True,False
383,1440847,True,True,False
389,56478911,True,True,False
397,2383,True,True,False
691,906642603313,True,True,False
701,28812503,True,True,False
709,216868921,True,True,False
719,1439,True,True,False
401,856971565399,True,True,False
409,4480666067023,True,True,False
419,839,True,True,False
1109,30963501968569,True,True,False
1367,10937,True,True,False
619,110183,True,True,False
1049,33569,True,True,False
683,1367,True,True,False
883,63577,True,True,False
337,18199,True,True,False
811,326023,True,True,False
1051,3575503,True,True,False
887,16173559,True,True,False
1447,1754380423,True,True,False
1451,2903,True,True,False
1453,8719,True,True,False
1459,93377,True,True,False
1373,4540035943,True,True,False
1289,15856636079,True,True,False
1381,462853283623,True,True,False
1471,652662073639,True,True,False
1481,71089,True,True,False
1291,998943080897,True,True,False
1297,12097392013313,True,True,False
1499,2999,True,True,False
1097,980719,True,True,False
1201,57649,True,True,False
463,11113,True,True,False
1021,40841,True,True,False
641,49999,True,True,False
1213,327511,True,True,False
1511,3023,True,True,False
1031,2063,True,True,False
947,295130657,True,True,False
1523,2522089,True,True,False
1033,196271,True,True,False
953,343081,True,True,False
1531,88799,True,True,False
967,23209,True,True,False
1543,101839,True,True,False
1579,32840964137,True,True,False
1583,3167,True,True,False
1409,264136919719,True,True,False
1423,1699063,True,True,False
557,3343,True,True,False
1723,56421359,True,True,False
1637,81679753,True,True,False
1091,551978359,True,True,False
1093,43721,True,True,False
991,8218291649,True,True,False
1567,29257873823,True,True,False
1129,33871,True,True,False
1231,531793,True,True,False
1609,2394193,True,True,False
757,9815263,True,True,False
1783,107022793,True,True,False
863,169382737,True,True,False
877,35081,True,True,False
881,26431,True,True,False
653,289837969,True,True,False
659,1319,True,True,False
661,1330270433,True,True,False
1009,198582684439,True,True,False
1013,6079,True,True,False
1019,2039,True,True,False
1151,284278475807,True,True,False
1153,84755607199,True,True,False
1741,4230631,True,True,False
1553,14194270913,True,True,False
1559,3119,True,True,False
1667,13337,True,True,False
1933,645881023,True,True,False
1777,10663,True,True,False
1871,14969,True,True,False
1951,16866820319,True,True,False
1973,4651860481,True,True,False
1979,32392273,True,True,False
1987,67559,True,True,False
1993,11959,True,True,False
41941,4697393,True,True,False
41813,585383,True,True,False
2003,4007,True,True,False
29411,235289,True,True,False
2411,19289,True,True,False
2579,19868617,True,True,False
2677,364073,True,True,False
2531,789673,True,True,False
2339,4679,True,True,False
24767,7331033,True,True,False
311,5344847,True,True,False
2837,138871151,True,True,False
2741,82231,True,True,False
2707,173249,True,True,False
30931,2536343,True,True,False
3041,24329,True,True,False
367,12479,True,True,False
34883,69767,True,True,False
22039,1221136913,True,True,False
2939,5879,True,True,False
2999,671777,True,True,False
2591,766937,True,True,False
21121,233175841,True,True,False
30059,240473,True,True,False
17891,9768487,True,True,False
52361,418889,True,True,False
29363,58727,True,True,False
42023,84047,True,True,False
28793,1267352689,True,True,False
28387,202626407,True,True,False
52433,314599,True,True,False
20551,57587231263,True,True,False
53657,238237081,True,True,False
61483,4425915239,True,True,False
21221,636631,True,True,False
20431,1471033,True,True,False
21407,53603129,True,True,False
21011,42023,True,True,False
20753,8093671,True,True,False
4871,9743,True,True,False
34961,279689,True,True,False
1493,3788526319,True,True,False
34841,214272151,True,True,False
20639,660449,True,True,False
6101,807711391,True,True,False
64439,128879,True,True,False
3347,26777,True,True,False
3257,97711,True,True,False
3677,827972153,True,True,False
32531,65063,True,True,False
7589,288383,True,True,False
27551,55103,True,True,False
27109,596399,True,True,False
27793,4835983,True,True,False
15193,11759383,True,True,False
20369,5724503761,True,True,False
31259,250073,True,True,False
31321,689063,True,True,False
30983,61967,True,True,False
2459,4919,True,True,False
29131,313216513,True,True,False
6949,6879511,True,True,False
31873,3628932289,True,True,False
10151,1948993,True,True,False
14633,1170641,True,True,False
31387,59509753,True,True,False
29179,1646395897,True,True,False
31793,346670873,True,True,False
30109,58712551,True,True,False
32321,133510552529,True,True,False
29009,232073,True,True,False
28921,867631,True,True,False
30493,54839830921,True,True,False
65327,16016743207,True,True,False
28499,56999,True,True,False
29059,7671577,True,True,False
28433,398063,True,True,False
29759,535663,True,True,False
26717,374039,True,True,False
26839,5766949609,True,True,False
28597,1489789313,True,True,False
30211,5619247,True,True,False
31123,42140543,True,True,False
28859,57719,True,True,False
19183,1116757529,True,True,False
30271,2035664209,True,True,False
65407,95363407,True,True,False
30553,5621753,True,True,False
29303,129636473,True,True,False
28669,53611031,True,True,False
19991,39983,True,True,False
29983,22847047,True,True,False
29837,8109696601,True,True,False
31223,30785879,True,True,False
30637,183823,True,True,False
31727,105143279,True,True,False
12923,25847,True,True,False
30757,46443071,True,True,False
25453,1326355831,True,True,False
26297,56380769,True,True,False
23879,191033,True,True,False
24247,1087429457,True,True,False
25693,154159,True,True,False
24841,26381143,True,True,False
26891,53783,True,True,False
99991,1799839,True,True,False
100379,11443207,True,True,False
24907,90512039,True,True,False
24359,779489,True,True,False
26633,159799,True,True,False
23603,47207,True,True,False
23917,143503,True,True,False
26183,680759,True,True,False
25261,23038033,True,True,False
97501,25545263,True,True,False
25097,68665393,True,True,False
97283,2334793,True,True,False
24533,425892881,True,True,False
95917,9016199,True,True,False
108497,118695719,True,True,False
108541,616512881,True,True,False
108727,238547039,True,True,False
108793,1740689,True,True,False
25153,150919,True,True,False
23417,327839,True,True,False
103291,4338223,True,True,False
101483,202967,True,True,False
103813,622879,True,True,False
104183,208367,True,True,False
103091,206183,True,True,False
24413,9450369953,True,True,False
99289,487707569,True,True,False
103651,1865719,True,True,False
103387,1654193,True,True,False
102677,1590056023,True,True,False
29567,164984392207,True,True,False
106019,212039,True,True,False
104399,208799,True,True,False
22699,162589350559,True,True,False
28219,92315185097,True,True,False
106189,16243518953,True,True,False
17231,92858134697,True,True,False
106303,40066876337,True,True,False
106937,641623,True,True,False
26479,5511656809,True,True,False
105437,632623,True,True,False
111731,223463,True,True,False
113497,41539903,True,True,False
104281,133271119,True,True,False
106411,101303273,True,True,False
106993,9324439951,True,True,False
30427,200597239127,True,True,False
116177,697063,True,True,False
118543,1896689,True,True,False
116719,6769703,True,True,False
105253,28914051631,True,True,False
113227,175048943,True,True,False
119869,269465513,True,True,False
110729,41853568879,True,True,False
114679,39994759967,True,True,False
121763,243527,True,True,False
121883,713746849,True,True,False
113341,18134561,True,True,False
104059,269258073569,True,True,False
122653,735919,True,True,False
26119,151202316383,True,True,False
126173,757039,True,True,False
123457,4938281,True,True,False
11731,33949138609,True,True,False
125339,561769399,True,True,False
5683,875183,True,True,False
128099,256199,True,True,False
5399,10799,True,True,False
